id,cluster
train_8820,13
train_8821,10
train_8822,10
train_8823,16
train_8824,13
train_8825,13
train_8826,3
train_8827,13
train_8828,18
train_8829,10
train_8830,16
train_8831,10
train_8832,3
train_8833,13
train_8834,19
train_8835,17
train_8836,2
train_8837,10
train_8838,2
train_8839,9
train_8840,10
train_8841,2
train_8842,15
train_8843,12
train_8844,2
train_8845,13
train_8846,7
train_8847,1
train_8848,19
train_8849,7
train_8850,15
train_8851,12
train_8852,2
train_8853,2
train_8854,2
train_8855,13
train_8856,2
train_8857,19
train_8858,2
train_8859,4
train_8860,11
train_8861,4
train_8862,8
train_8863,15
train_8864,8
train_8865,8
train_8866,17
train_8867,7
train_8868,2
train_8869,2
train_8870,17
train_8871,2
train_8872,17
train_8873,13
train_8874,1
train_8875,11
train_8876,7
train_8877,13
train_8878,2
train_8879,10
train_8880,17
train_8881,13
train_8882,8
train_8883,17
train_8884,15
train_8885,7
train_8886,5
train_8887,7
train_8888,5
train_8889,19
train_8890,10
train_8891,15
train_8892,12
train_8893,13
train_8894,19
train_8895,6
train_8896,19
train_8897,8
train_8898,13
train_8899,13
train_8900,17
train_8901,7
train_8902,1
train_8903,10
train_8904,13
train_8905,10
train_8906,6
train_8907,13
train_8908,1
train_8909,17
train_8910,10
train_8911,12
train_8912,19
train_8913,0
train_8914,9
train_8915,1
train_8916,19
train_8917,10
train_8918,10
train_8919,2
train_8920,0
train_8921,2
train_8922,5
train_8923,17
train_8924,3
train_8925,1
train_8926,13
train_8927,1
train_8928,12
train_8929,0
train_8930,19
train_8931,19
train_8932,19
train_8933,13
train_8934,3
train_8935,4
train_8936,11
train_8937,17
train_8938,8
train_8939,9
train_8940,9
train_8941,16
train_8942,19
train_8943,2
train_8944,2
train_8945,16
train_8946,16
train_8947,2
train_8948,16
train_8949,16
train_8950,17
train_8951,10
train_8952,16
train_8953,15
train_8954,5
train_8955,5
train_8956,8
train_8957,8
train_8958,13
train_8959,15
train_8960,2
train_8961,17
train_8962,2
train_8963,17
train_8964,17
train_8965,3
train_8966,16
train_8967,4
train_8968,16
train_8969,15
train_8970,10
train_8971,0
train_8972,2
train_8973,19
train_8974,16
train_8975,2
train_8976,1
train_8977,11
train_8978,18
train_8979,2
train_8980,3
train_8981,17
train_8982,10
train_8983,13
train_8984,12
train_8985,4
train_8986,10
train_8987,12
train_8988,18
train_8989,8
train_8990,2
train_8991,17
train_8992,12
train_8993,15
train_8994,12
train_8995,10
train_8996,5
train_8997,7
train_8998,7
train_8999,13
train_9000,0
train_9001,19
train_9002,8
train_9003,5
train_9004,7
train_9005,3
train_9006,15
train_9007,12
train_9008,7
train_9009,12
train_9010,13
train_9011,14
train_9012,0
train_9013,3
train_9014,7
train_9015,17
train_9016,1
train_9017,19
train_9018,8
train_9019,19
train_9020,13
train_9021,4
train_9022,0
train_9023,7
train_9024,10
train_9025,7
train_9026,7
train_9027,18
train_9028,12
train_9029,10
train_9030,3
train_9031,17
train_9032,9
train_9033,2
train_9034,18
train_9035,15
train_9036,10
train_9037,2
train_9038,10
train_9039,1
train_9040,13
train_9041,13
train_9042,10
train_9043,13
train_9044,13
train_9045,1
train_9046,10
train_9047,15
train_9048,1
train_9049,7
train_9050,13
train_9051,8
train_9052,13
train_9053,10
train_9054,13
train_9055,3
train_9056,19
train_9057,2
train_9058,7
train_9059,15
train_9060,7
train_9061,10
train_9062,2
train_9063,15
train_9064,13
train_9065,19
train_9066,19
train_9067,14
train_9068,8
train_9069,13
train_9070,13
train_9071,10
train_9072,1
train_9073,15
train_9074,2
train_9075,10
train_9076,13
train_9077,4
train_9078,10
train_9079,5
train_9080,13
train_9081,10
train_9082,15
train_9083,2
train_9084,13
train_9085,19
train_9086,17
train_9087,13
train_9088,17
train_9089,2
train_9090,14
train_9091,9
train_9092,19
train_9093,4
train_9094,3
train_9095,19
train_9096,11
train_9097,15
train_9098,16
train_9099,13
train_9100,12
train_9101,17
train_9102,15
train_9103,5
train_9104,12
train_9105,1
train_9106,13
train_9107,16
train_9108,12
train_9109,13
train_9110,3
train_9111,13
train_9112,1
train_9113,3
train_9114,1
train_9115,13
train_9116,14
train_9117,14
train_9118,13
train_9119,2
train_9120,17
train_9121,18
train_9122,17
train_9123,16
train_9124,8
train_9125,19
train_9126,2
train_9127,4
train_9128,13
train_9129,17
train_9130,12
train_9131,15
train_9132,13
train_9133,13
train_9134,15
train_9135,7
train_9136,9
train_9137,16
train_9138,7
train_9139,15
train_9140,13
train_9141,18
train_9142,1
train_9143,5
train_9144,2
train_9145,12
train_9146,8
train_9147,13
train_9148,13
train_9149,18
train_9150,10
train_9151,4
train_9152,13
train_9153,13
train_9154,17
train_9155,8
train_9156,7
train_9157,17
train_9158,2
train_9159,9
train_9160,10
train_9161,11
train_9162,5
train_9163,13
train_9164,13
train_9165,1
train_9166,1
train_9167,10
train_9168,1
train_9169,19
train_9170,12
train_9171,12
train_9172,18
train_9173,7
train_9174,12
train_9175,13
train_9176,5
train_9177,2
train_9178,1
train_9179,4
train_9180,16
train_9181,14
train_9182,19
train_9183,5
train_9184,13
train_9185,0
train_9186,12
train_9187,16
train_9188,13
train_9189,10
train_9190,13
train_9191,3
train_9192,8
train_9193,16
train_9194,1
train_9195,18
train_9196,0
train_9197,10
train_9198,15
train_9199,1
train_9200,10
train_9201,10
train_9202,17
train_9203,16
train_9204,10
train_9205,10
train_9206,11
train_9207,16
train_9208,1
train_9209,19
train_9210,13
train_9211,4
train_9212,3
train_9213,13
train_9214,12
train_9215,13
train_9216,18
train_9217,2
train_9218,10
train_9219,1
train_9220,1
train_9221,1
train_9222,12
train_9223,19
train_9224,4
train_9225,3
train_9226,4
train_9227,15
train_9228,10
train_9229,2
train_9230,1
train_9231,11
train_9232,16
train_9233,10
train_9234,2
train_9235,19
train_9236,9
train_9237,3
train_9238,1
train_9239,13
train_9240,11
train_9241,10
train_9242,10
train_9243,8
train_9244,5
train_9245,3
train_9246,10
train_9247,13
train_9248,6
train_9249,13
train_9250,14
train_9251,13
train_9252,13
train_9253,13
train_9254,15
train_9255,16
train_9256,7
train_9257,10
train_9258,7
train_9259,10
train_9260,9
train_9261,2
train_9262,9
train_9263,18
train_9264,16
train_9265,11
train_9266,16
train_9267,16
train_9268,18
train_9269,4
train_9270,17
train_9271,8
train_9272,13
train_9273,18
train_9274,8
train_9275,12
train_9276,7
train_9277,17
train_9278,10
train_9279,6
train_9280,17
train_9281,17
train_9282,18
train_9283,4
train_9284,17
train_9285,0
train_9286,3
train_9287,2
train_9288,1
train_9289,2
train_9290,0
train_9291,19
train_9292,1
train_9293,13
train_9294,1
train_9295,18
train_9296,18
train_9297,15
train_9298,6
train_9299,7
train_9300,11
train_9301,19
train_9302,2
train_9303,19
train_9304,19
train_9305,3
train_9306,18
train_9307,2
train_9308,13
train_9309,1
train_9310,15
train_9311,8
train_9312,11
train_9313,17
train_9314,17
train_9315,2
train_9316,13
train_9317,8
train_9318,19
train_9319,17
train_9320,7
train_9321,13
train_9322,9
train_9323,10
train_9324,13
train_9325,13
train_9326,18
train_9327,0
train_9328,12
train_9329,10
train_9330,19
train_9331,12
train_9332,10
train_9333,0
train_9334,5
train_9335,3
train_9336,19
train_9337,10
train_9338,13
train_9339,10
train_9340,13
train_9341,13
train_9342,15
train_9343,12
train_9344,15
train_9345,10
train_9346,15
train_9347,13
train_9348,2
train_9349,8
train_9350,6
train_9351,16
train_9352,12
train_9353,10
train_9354,15
train_9355,15
train_9356,13
train_9357,10
train_9358,12
train_9359,13
train_9360,19
train_9361,6
train_9362,1
train_9363,7
train_9364,17
train_9365,10
train_9366,1
train_9367,13
train_9368,13
train_9369,10
train_9370,2
train_9371,8
train_9372,6
train_9373,10
train_9374,10
train_9375,19
train_9376,12
train_9377,5
train_9378,7
train_9379,17
train_9380,4
train_9381,13
train_9382,13
train_9383,17
train_9384,5
train_9385,2
train_9386,0
train_9387,12
train_9388,6
train_9389,7
train_9390,17
train_9391,13
train_9392,2
train_9393,6
train_9394,6
train_9395,8
train_9396,10
train_9397,4
train_9398,2
train_9399,8
train_9400,12
train_9401,6
train_9402,2
train_9403,4
train_9404,10
train_9405,11
train_9406,5
train_9407,2
train_9408,13
train_9409,13
train_9410,2
train_9411,13
train_9412,4
train_9413,17
train_9414,3
train_9415,6
train_9416,2
train_9417,12
train_9418,1
train_9419,4
train_9420,13
train_9421,6
train_9422,10
train_9423,3
train_9424,10
train_9425,6
train_9426,12
train_9427,13
train_9428,19
train_9429,3
train_9430,13
train_9431,0
train_9432,7
train_9433,11
train_9434,13
train_9435,18
train_9436,18
train_9437,9
train_9438,12
train_9439,18
train_9440,15
train_9441,6
train_9442,8
train_9443,7
train_9444,0
train_9445,5
train_9446,2
train_9447,13
train_9448,13
train_9449,15
train_9450,12
train_9451,15
train_9452,3
train_9453,2
train_9454,3
train_9455,14
train_9456,12
train_9457,7
train_9458,10
train_9459,7
train_9460,8
train_9461,1
train_9462,2
train_9463,3
train_9464,13
train_9465,3
train_9466,8
train_9467,13
train_9468,0
train_9469,3
train_9470,15
train_9471,10
train_9472,7
train_9473,5
train_9474,15
train_9475,16
train_9476,17
train_9477,17
train_9478,11
train_9479,12
train_9480,3
train_9481,16
train_9482,4
train_9483,16
train_9484,13
train_9485,13
train_9486,5
train_9487,15
train_9488,9
train_9489,8
train_9490,9
train_9491,4
train_9492,18
train_9493,17
train_9494,12
train_9495,1
train_9496,2
train_9497,1
train_9498,14
train_9499,16
train_9500,6
train_9501,4
train_9502,9
train_9503,13
train_9504,16
train_9505,19
train_9506,2
train_9507,10
train_9508,1
train_9509,16
train_9510,11
train_9511,6
train_9512,13
train_9513,13
train_9514,13
train_9515,18
train_9516,3
train_9517,8
train_9518,9
train_9519,13
train_9520,17
train_9521,6
train_9522,7
train_9523,2
train_9524,12
train_9525,2
train_9526,12
train_9527,12
train_9528,5
train_9529,7
train_9530,7
train_9531,12
train_9532,2
train_9533,19
train_9534,1
train_9535,15
train_9536,4
train_9537,0
train_9538,6
train_9539,15
train_9540,0
train_9541,15
train_9542,17
train_9543,18
train_9544,17
train_9545,7
train_9546,12
train_9547,5
train_9548,11
train_9549,12
train_9550,12
train_9551,5
train_9552,19
train_9553,15
train_9554,19
train_9555,13
train_9556,4
train_9557,10
train_9558,8
train_9559,16
train_9560,6
train_9561,19
train_9562,19
train_9563,19
train_9564,14
train_9565,19
train_9566,13
train_9567,13
train_9568,9
train_9569,11
train_9570,19
train_9571,12
train_9572,5
train_9573,0
train_9574,1
train_9575,15
train_9576,4
train_9577,9
train_9578,5
train_9579,10
train_9580,8
train_9581,2
train_9582,14
train_9583,19
train_9584,17
train_9585,10
train_9586,15
train_9587,12
train_9588,13
train_9589,17
train_9590,10
train_9591,13
train_9592,19
train_9593,12
train_9594,4
train_9595,8
train_9596,12
train_9597,10
train_9598,10
train_9599,18
train_9600,17
train_9601,1
train_9602,13
train_9603,15
train_9604,0
train_9605,13
train_9606,15
train_9607,19
train_9608,16
train_9609,0
train_9610,13
train_9611,7
train_9612,0
train_9613,15
train_9614,13
train_9615,7
train_9616,12
train_9617,5
train_9618,2
train_9619,11
train_9620,19
train_9621,12
train_9622,18
train_9623,4
train_9624,5
train_9625,19
train_9626,13
train_9627,0
train_9628,17
train_9629,2
train_9630,3
train_9631,0
train_9632,9
train_9633,3
train_9634,12
train_9635,5
train_9636,10
train_9637,10
train_9638,10
train_9639,10
train_9640,18
train_9641,10
train_9642,15
train_9643,10
train_9644,17
train_9645,10
train_9646,10
train_9647,18
train_9648,10
train_9649,13
train_9650,1
train_9651,12
train_9652,1
train_9653,7
train_9654,10
train_9655,13
train_9656,5
train_9657,17
train_9658,10
train_9659,13
train_9660,12
train_9661,2
train_9662,12
train_9663,17
train_9664,2
train_9665,19
train_9666,12
train_9667,3
train_9668,13
train_9669,6
train_9670,12
train_9671,8
train_9672,16
train_9673,7
train_9674,15
train_9675,2
train_9676,11
train_9677,9
train_9678,7
train_9679,19
train_9680,16
train_9681,1
train_9682,0
train_9683,18
train_9684,7
train_9685,9
train_9686,19
train_9687,16
train_9688,19
train_9689,2
train_9690,1
train_9691,13
train_9692,6
train_9693,15
train_9694,8
train_9695,13
train_9696,13
train_9697,4
train_9698,18
train_9699,12
train_9700,4
train_9701,4
train_9702,4
train_9703,16
train_9704,16
train_9705,7
train_9706,13
train_9707,18
train_9708,9
train_9709,16
train_9710,14
train_9711,5
train_9712,19
train_9713,4
train_9714,15
train_9715,10
train_9716,13
train_9717,16
train_9718,5
train_9719,10
train_9720,14
train_9721,1
train_9722,11
train_9723,1
train_9724,16
train_9725,19
train_9726,2
train_9727,15
train_9728,10
train_9729,6
train_9730,19
train_9731,19
train_9732,17
train_9733,16
train_9734,2
train_9735,13
train_9736,6
train_9737,3
train_9738,10
train_9739,17
train_9740,5
train_9741,17
train_9742,16
train_9743,13
train_9744,16
train_9745,13
train_9746,16
train_9747,16
train_9748,16
train_9749,16
train_9750,10
train_9751,16
train_9752,6
train_9753,1
train_9754,4
train_9755,2
train_9756,16
train_9757,7
train_9758,2
train_9759,16
train_9760,12
train_9761,13
train_9762,9
train_9763,4
train_9764,5
train_9765,13
train_9766,13
train_9767,15
train_9768,2
train_9769,7
train_9770,13
train_9771,7
train_9772,2
train_9773,7
train_9774,13
train_9775,13
train_9776,3
train_9777,2
train_9778,13
train_9779,12
train_9780,8
train_9781,7
train_9782,7
train_9783,2
train_9784,19
train_9785,13
train_9786,10
train_9787,3
train_9788,15
train_9789,10
train_9790,5
train_9791,9
train_9792,3
train_9793,4
train_9794,2
train_9795,4
train_9796,12
train_9797,13
train_9798,4
train_9799,13
train_9800,5
train_9801,1
train_9802,18
train_9803,12
train_9804,5
train_9805,12
train_9806,17
train_9807,13
train_9808,13
train_9809,13
train_9810,0
train_9811,16
train_9812,10
train_9813,7
train_9814,3
train_9815,19
train_9816,13
train_9817,5
train_9818,11
train_9819,13
train_9820,13
train_9821,17
train_9822,17
train_9823,13
train_9824,18
train_9825,4
train_9826,11
train_9827,12
train_9828,8
train_9829,15
train_9830,12
train_9831,1
train_9832,2
train_9833,15
train_9834,15
train_9835,13
train_9836,8
train_9837,11
train_9838,7
train_9839,0
train_9840,18
train_9841,7
train_9842,2
train_9843,6
train_9844,13
train_9845,19
train_9846,7
train_9847,1
train_9848,8
train_9849,5
train_9850,13
train_9851,11
train_9852,1
train_9853,6
train_9854,17
train_9855,4
train_9856,19
train_9857,19
train_9858,16
train_9859,13
train_9860,13
train_9861,18
train_9862,4
train_9863,17
train_9864,12
train_9865,2
train_9866,7
train_9867,11
train_9868,12
train_9869,8
train_9870,2
train_9871,10
train_9872,19
train_9873,4
train_9874,10
train_9875,13
train_9876,13
train_9877,12
train_9878,8
train_9879,15
train_9880,13
train_9881,17
train_9882,1
train_9883,0
train_9884,2
train_9885,5
train_9886,19
train_9887,15
train_9888,13
train_9889,19
train_9890,13
train_9891,7
train_9892,7
train_9893,13
train_9894,13
train_9895,5
train_9896,2
train_9897,19
train_9898,4
train_9899,7
train_9900,18
train_9901,2
train_9902,11
train_9903,13
train_9904,10
train_9905,4
train_9906,13
train_9907,5
train_9908,2
train_9909,7
train_9910,19
train_9911,17
train_9912,19
train_9913,15
train_9914,13
train_9915,1
train_9916,13
train_9917,1
train_9918,17
train_9919,13
train_9920,4
train_9921,17
train_9922,1
train_9923,17
train_9924,16
train_9925,1
train_9926,13
train_9927,15
train_9928,10
train_9929,3
train_9930,13
train_9931,15
train_9932,15
train_9933,8
train_9934,2
train_9935,9
train_9936,13
train_9937,17
train_9938,2
train_9939,10
train_9940,17
train_9941,19
train_9942,13
train_9943,19
train_9944,8
train_9945,8
train_9946,10
train_9947,13
train_9948,5
train_9949,5
train_9950,19
train_9951,8
train_9952,3
train_9953,10
train_9954,0
train_9955,7
train_9956,4
train_9957,13
train_9958,12
train_9959,18
train_9960,9
train_9961,10
train_9962,15
train_9963,3
train_9964,17
train_9965,15
train_9966,15
train_9967,13
train_9968,5
train_9969,7
train_9970,4
train_9971,1
train_9972,4
train_9973,1
train_9974,16
train_9975,17
train_9976,13
train_9977,9
train_9978,12
train_9979,19
train_9980,19
train_9981,3
train_9982,2
train_9983,18
train_9984,10
train_9985,1
train_9986,19
train_9987,17
train_9988,13
train_9989,4
train_9990,2
train_9991,2
train_9992,19
train_9993,10
train_9994,4
train_9995,19
train_9996,7
train_9997,11
train_9998,13
train_9999,2
train_10000,13
train_10001,13
train_10002,13
train_10003,13
train_10004,10
train_10005,3
train_10006,1
train_10007,19
train_10008,17
train_10009,19
train_10010,13
train_10011,13
train_10012,18
train_10013,6
train_10014,16
train_10015,18
train_10016,2
train_10017,16
train_10018,13
train_10019,5
train_10020,18
train_10021,3
train_10022,19
train_10023,7
train_10024,13
train_10025,19
train_10026,10
train_10027,17
train_10028,7
train_10029,8
train_10030,13
train_10031,15
train_10032,15
train_10033,15
train_10034,13
train_10035,17
train_10036,17
train_10037,7
train_10038,12
train_10039,4
train_10040,3
train_10041,7
train_10042,16
train_10043,0
train_10044,12
train_10045,8
train_10046,12
train_10047,3
train_10048,16
train_10049,13
train_10050,6
train_10051,8
train_10052,13
train_10053,1
train_10054,13
train_10055,8
train_10056,14
train_10057,10
train_10058,19
train_10059,13
train_10060,12
train_10061,13
train_10062,12
train_10063,18
train_10064,11
train_10065,13
train_10066,13
train_10067,7
train_10068,13
train_10069,18
train_10070,17
train_10071,15
train_10072,12
train_10073,15
train_10074,13
train_10075,11
train_10076,19
train_10077,18
train_10078,15
train_10079,17
train_10080,12
train_10081,10
train_10082,8
train_10083,19
train_10084,10
train_10085,11
train_10086,3
train_10087,13
train_10088,13
train_10089,2
train_10090,4
train_10091,4
train_10092,13
train_10093,18
train_10094,1
train_10095,18
train_10096,11
train_10097,13
train_10098,1
train_10099,12
train_10100,10
train_10101,13
train_10102,4
train_10103,13
train_10104,10
train_10105,10
train_10106,3
train_10107,8
train_10108,2
train_10109,1
train_10110,17
train_10111,11
train_10112,13
train_10113,13
train_10114,5
train_10115,8
train_10116,3
train_10117,18
train_10118,15
train_10119,2
train_10120,15
